Semester,Program Code,Program Short Name,Course Code,Course Name,Credit,ECTS Credit,Course Section,Capacity,Day1,Start Hour1,End Hour1,Instructor Name,Instructor Title
2020-2021 Fall,906,MI,9060913,ADVANCED STUDIES,0,70.0,1,5,,,,MURAT PERİT ÇAKIR,Assoc.Prof.Dr.
2020-2021 Fall,906,MI,9060914,ADVANCED STUDIES,0,70.0,1,5,,,,AYSU BETİN CAN,Assoc.Prof.Dr.
2020-2021 Fall,906,MI,9060915,ADVANCED STUDIES,0,70.0,1,5,,,,SEVGİ ÖZKAN YILDIRIM,Prof.Dr.
2020-2021 Fall,906,MI,9060916,ADVANCED STUDIES,0,70.0,1,15,,,,NURCAN TUNÇBAĞ,Assoc.Prof.Dr.
2020-2021 Fall,906,MI,9060917,ADVANCED STUDIES,0,70.0,1,5,,,,BANU GÜNEL KILIÇ,Prof.Dr.
2020-2021 Fall,906,MI,9060918,ADVANCED STUDIES,0,70.0,1,5,,,,MEHMET SOMEL,Prof.Dr.
2020-2021 Fall,906,MI,9060919,ADVANCED STUDIES,0,15.0,1,5,,,,ALPTEKİN TEMİZEL,Prof.Dr.
2020-2021 Fall,906,MI,9060920,ADVANCED STUDIES,0,15.0,1,5,,,,HÜSEYİN HACIHABİBOĞLU,Prof.Dr.
2020-2021 Fall,906,MI,9060921,ADVANCED STUDIES,0,15.0,1,5,,,,UMUT ÖZGE,Assist.Prof.Dr
2020-2021 Fall,906,MI,9060922,ADVANCED STUDIES,0,15.0,1,15,,,,RENGÜL ATALAY,Prof.Dr.
